Date,ID,Name,Neo Reference ID,NASA JPL URL,Absolute Magnitude H,Estimated Diameter Min (km),Estimated Diameter Max (km),Is Potentially Hazardous Asteroid,Close Approach Date Full,Relative Velocity (km/h),Miss Distance (astronomical units),Miss Distance (kilometers),Orbiting Body
2023-07-26,3476145,(2009 VY25),3476145,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3476145,19.66,0.3108529381,0.6950883007,False,2023-Jul-26 14:28,16805.4364854579,0.4784799739,71579584.933095593,Earth
2023-07-26,3724114,(2015 NZ22),3724114,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3724114,22.55,0.0821400526,0.1836707413,False,2023-Jul-26 08:03,68207.6421162032,0.1175153577,17580047.204208099,Earth
2023-07-26,3776011,(2017 MZ2),3776011,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3776011,25.62,0.0199781365,0.0446724713,False,2023-Jul-26 05:52,26722.0784409637,0.2334101201,34917656.803404187,Earth
2023-07-26,54053826,(2020 RJ2),54053826,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54053826,29.3,0.0036690614,0.0082042706,False,2023-Jul-26 00:28,6521.8038251983,0.275499269,41214103.82895703,Earth
2023-07-26,54101343,(2020 YG1),54101343,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54101343,27.1,0.0101054342,0.0225964377,False,2023-Jul-26 20:20,23138.9121800776,0.4336457983,64872487.760129621,Earth
2023-07-26,54106291,(2021 AS7),54106291,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54106291,19.73,0.3009920165,0.6730386097,False,2023-Jul-26 01:17,91083.8877029824,0.3711418665,55522032.696224355,Earth
2023-07-26,54161072,(2010 FY103),54161072,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54161072,19.7,0.3051792326,0.6824015094,False,2023-Jul-26 01:17,91083.8720156418,0.3711418832,55522035.194508784,Earth
2023-07-26,54225004,(2021 WD3),54225004,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54225004,25.55,0.0206326484,0.0461360043,False,2023-Jul-26 10:27,17734.6622705949,0.1849700595,27671126.914973265,Earth
2023-07-26,54268089,(2022 FR4),54268089,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54268089,24.29,0.0368599699,0.0824213984,False,2023-Jul-26 13:05,21892.4802705806,0.182906693,27362451.68154391,Earth
2023-07-26,2612098,612098 (1999 RM45),2612098,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2612098,19.82,0.2887719308,0.6457136672,True,2023-Jul-26 07:51,52878.1278392122,0.341660005,51111609.01218935,Earth
2023-07-26,54290863,(2022 OT),54290863,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54290863,27.9,0.0069912523,0.0156329154,False,2023-Jul-26 06:52,48102.6391214188,0.1643092292,24580310.709661804,Earth
2023-07-26,54291612,(2022 OD2),54291612,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54291612,22.94,0.0686364759,0.1534758258,False,2023-Jul-26 03:17,68625.8557308464,0.2154766945,32234854.531840715,Earth
2023-07-26,54305658,(2022 SR4),54305658,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54305658,25.69,0.0193443872,0.0432553648,False,2023-Jul-26 00:32,29911.9521137358,0.4190139248,62683590.650420176,Earth
2023-07-26,54322907,(2022 UG28),54322907,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54322907,26.3,0.0146067964,0.0326617897,False,2023-Jul-26 07:49,40920.0196837752,0.3489104664,52196262.594146568,Earth
2023-07-26,54374718,(2023 NG),54374718,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54374718,21.26,0.1487835705,0.3326901775,False,2023-Jul-26 16:54,54456.7643674718,0.1815103983,27153568.968531621,Earth
2023-07-26,54376260,(2023 ON4),54376260,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376260,23.86,0.04493192,0.1004708274,False,2023-Jul-26 07:08,24384.3679253334,0.1267510548,18961687.818333276,Earth
2023-07-26,54376904,(2023 PJ1),54376904,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376904,23.19,0.0611723235,0.1367854737,False,2023-Jul-26 13:56,42782.4719257702,0.0821186044,12284768.305612628,Earth
2023-07-26,54416848,(2023 WV23),54416848,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54416848,23.844,0.0452642133,0.1012138579,False,2023-Jul-26 17:16,23218.3986518833,0.287220407,42967561.10773309,Earth
2023-07-29,2162483,162483 (2000 PJ5),2162483,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2162483,17.54,0.8251919385,1.845185269,False,2023-Jul-29 08:25,88212.3795397264,0.3909334489,58482811.267193843,Earth
2023-07-29,2456938,456938 (2007 YV56),2456938,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2456938,21.02,0.1661709017,0.3715694322,True,2023-Jul-29 07:52,46477.3903662902,0.288870215,43214368.87044205,Earth
2023-07-29,2504074,504074 (2006 AD),2504074,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2504074,16.68,1.2261821132,2.7418265579,False,2023-Jul-29 00:40,117001.0002706603,0.1757302276,26288867.743575212,Earth
2023-07-29,3092476,(2001 VE2),3092476,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3092476,25.0,0.02658,0.0594346868,False,2023-Jul-29 22:18,20609.778416579,0.3020584837,45187305.776949719,Earth
2023-07-29,3333078,(2006 JE42),3333078,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3333078,20.01,0.2645787599,0.5916160926,False,2023-Jul-29 16:29,69675.6908456143,0.4072262823,60920184.440098701,Earth
2023-07-29,3743122,(2016 CY137),3743122,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3743122,26.5,0.0133215567,0.0297879063,False,2023-Jul-29 10:40,51993.7128338029,0.4827629741,72220312.640225167,Earth
2023-07-29,3772976,(2017 FF101),3772976,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3772976,24.01,0.0419329075,0.0937648318,False,2023-Jul-29 01:37,13937.1496016477,0.3663300686,54802197.979513882,Earth
2023-07-29,3779048,(2017 OD20),3779048,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3779048,22.67,0.0777239702,0.1737960809,False,2023-Jul-29 15:44,8213.8981118133,0.2440065075,36502853.788139025,Earth
2023-07-29,3802000,(2018 FQ1),3802000,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3802000,26.93,0.0109283596,0.0244365549,False,2023-Jul-29 11:22,20026.88779623,0.0583359941,8726940.461692567,Earth
2023-07-29,3991653,(2020 DZ),3991653,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3991653,28.6,0.0050647146,0.0113250461,False,2023-Jul-29 04:53,60145.5439156738,0.1920742891,28733904.531124217,Earth
2023-07-29,54050999,(2020 PP1),54050999,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54050999,26.7,0.0121494041,0.0271668934,False,2023-Jul-29 18:08,14640.9847974955,0.0436272635,6526545.693528745,Earth
2023-07-29,54054271,(2020 RC5),54054271,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54054271,21.79,0.1165614595,0.2606393469,False,2023-Jul-29 02:52,13641.3183372195,0.3541175984,52975238.450155408,Earth
2023-07-29,54178643,(2021 PK2),54178643,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54178643,23.84,0.0453476699,0.1014004725,False,2023-Jul-29 10:15,52938.6655784681,0.2880196621,43087127.968279727,Earth
2023-07-29,2584604,584604 (2017 OD20),2584604,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2584604,22.67,0.0777239702,0.1737960809,False,2023-Jul-29 15:44,8213.903776711,0.244006551,36502860.29564637,Earth
2023-07-29,54296535,(2022 QG1),54296535,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54296535,22.97,0.0676947481,0.1513700585,False,2023-Jul-29 15:52,40248.3523427442,0.3574388746,53472094.295357102,Earth
2023-07-29,54375698,(2023 OC1),54375698,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375698,23.86,0.04493192,0.1004708274,False,2023-Jul-29 00:14,34699.2143091728,0.1366743546,20446192.331784702,Earth
2023-07-29,54375850,(2023 OE2),54375850,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375850,24.4,0.0350392641,0.0783501764,False,2023-Jul-29 05:02,22258.1164648504,0.1129172548,16892180.804327276,Earth
2023-07-29,54376024,(2023 OY3),54376024,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376024,25.8,0.0183888672,0.0411187571,False,2023-Jul-29 10:37,38054.4012408593,0.03699169,5533878.0317003,Earth
2023-07-29,54376486,(2023 OZ5),54376486,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376486,23.22,0.0603330078,0.1349087066,False,2023-Jul-29 08:48,36751.0502522819,0.0697549379,10435190.131822273,Earth
2023-07-29,54376875,(2023 PP),54376875,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376875,23.03,0.0658498783,0.1472448042,False,2023-Jul-29 22:01,30904.0394220443,0.0586705553,8776990.104597211,Earth
2023-07-29,54378331,(2023 QP4),54378331,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54378331,23.94,0.0433066885,0.0968366995,False,2023-Jul-29 21:48,22067.5425570688,0.122789653,18369070.54683911,Earth
2023-07-29,54389196,(2023 SJ7),54389196,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54389196,23.9,0.04411182,0.0986370281,False,2023-Jul-29 08:24,16209.3346327941,0.0578265769,8650732.733631203,Earth
2023-07-29,54415074,(2023 XQ4),54415074,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54415074,24.315,0.0364380373,0.0814779285,False,2023-Jul-29 14:08,18699.1853469249,0.1414476671,21160269.714629077,Earth
2023-07-28,2141851,141851 (2002 PM6),2141851,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2141851,17.82,0.7253622947,1.6219593992,True,2023-Jul-28 06:16,94336.3054623805,0.1730171074,25882990.740601238,Earth
2023-07-28,2509192,509192 (2006 OD7),2509192,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2509192,19.33,0.3618719966,0.8091703835,False,2023-Jul-28 21:57,59426.5839904768,0.1971116263,29487479.446715981,Earth
2023-07-28,3644833,(2013 NO11),3644833,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3644833,23.06,0.0649463841,0.1452245297,False,2023-Jul-28 08:41,25448.8090447554,0.1844902355,27599346.266598385,Earth
2023-07-28,3678630,(2014 OL339),3678630,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3678630,22.78,0.0738847787,0.1652113876,False,2023-Jul-28 13:10,29915.7382565246,0.3330143291,49818234.312839017,Earth
2023-07-28,3776123,(2017 MW7),3776123,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3776123,21.1,0.160160338,0.358129403,False,2023-Jul-28 12:21,42081.771511904,0.0984441119,14727029.454281653,Earth
2023-07-28,3824066,(2018 JP1),3824066,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3824066,20.84,0.1805323255,0.4036825521,False,2023-Jul-28 05:39,36188.2362640234,0.3466345703,51855793.385245261,Earth
2023-07-28,3840879,(2019 GL5),3840879,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3840879,20.76,0.1873074177,0.4188321187,False,2023-Jul-28 20:51,91426.8075736482,0.0566037833,8467805.415621571,Earth
2023-07-28,54341438,(2023 CQ),54341438,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54341438,27.74,0.0075258399,0.0168282897,False,2023-Jul-28 04:55,24349.3305019414,0.465359873,69616845.78427051,Earth
2023-07-28,2620101,620101 (2017 MW7),2620101,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2620101,21.0,0.1677084622,0.3750075218,False,2023-Jul-28 12:21,42081.7690475618,0.0984440071,14727013.776424877,Earth
2023-07-28,54354672,(2023 HO1),54354672,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54354672,20.87,0.1780553292,0.3981438198,False,2023-Jul-28 10:32,47956.3755428059,0.2612965917,39089413.556579679,Earth
2023-07-28,54374211,(2023 MW4),54374211,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54374211,24.23,0.0378926498,0.0847305409,False,2023-Jul-28 04:11,23776.4898941685,0.0785096621,11744878.224579727,Earth
2023-07-28,54375650,(2023 OV),54375650,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375650,18.57,0.5135171787,1.1482593191,False,2023-Jul-28 09:15,69154.8975227376,0.250204803,37430105.59256961,Earth
2023-07-28,54376023,(2023 OX3),54376023,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376023,24.51,0.0333084924,0.0744800533,False,2023-Jul-28 15:49,30158.7115054375,0.0511469849,7651479.997962163,Earth
2023-07-28,54381315,(2023 RV2),54381315,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54381315,23.18,0.0614546821,0.1374168468,False,2023-Jul-28 10:43,26253.793080795,0.1017892475,15227454.614902825,Earth
2023-07-25,2438105,438105 (2005 GO22),2438105,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2438105,18.77,0.4683332331,1.0472249454,True,2023-Jul-25 23:24,148241.0414443532,0.4366684066,65324663.523653942,Earth
2023-07-25,3778624,(2017 OU18),3778624,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3778624,23.98,0.0425162524,0.0950692305,False,2023-Jul-25 04:25,54719.6106523144,0.1197818251,17919105.899672537,Earth
2023-07-25,3825432,(2018 ME5),3825432,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825432,22.94,0.0686364759,0.1534758258,False,2023-Jul-25 02:03,31125.8882425034,0.0862683028,12905554.347395036,Earth
2023-07-25,54016609,(2020 HV1),54016609,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54016609,22.56,0.0817626533,0.1828268509,False,2023-Jul-25 01:10,44237.7686651141,0.1568268363,23460960.669318681,Earth
2023-07-25,54281974,(2022 LW),54281974,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54281974,25.59,0.0202560601,0.0452939273,False,2023-Jul-25 15:40,59369.6418476288,0.4001958495,59868446.668040565,Earth
2023-07-25,54330041,(2022 WT7),54330041,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54330041,23.28,0.0586887658,0.1312320699,False,2023-Jul-25 16:43,34287.2597884188,0.2657502163,39755666.310519281,Earth
2023-07-25,54374827,(2023 NZ),54374827,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54374827,24.56,0.0325502986,0.0727846803,False,2023-Jul-25 22:25,42205.9264146752,0.0663606416,9927410.635193392,Earth
2023-07-25,54375651,(2023 OW),54375651,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375651,24.75,0.0298232505,0.0666868155,False,2023-Jul-25 01:26,31365.8604393615,0.0507309303,7589239.115998461,Earth
2023-07-25,54375851,(2023 OH2),54375851,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375851,23.36,0.0565659358,0.1264852778,False,2023-Jul-25 17:46,53727.8624029328,0.0958454395,14338273.598413865,Earth
2023-07-25,54376679,(2023 PK),54376679,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376679,21.16,0.1557955241,0.3483693825,False,2023-Jul-25 22:39,64535.1708377365,0.1620554886,24243155.916369282,Earth
2023-07-25,54377391,(2023 QE1),54377391,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54377391,25.23,0.0239086457,0.0534613571,False,2023-Jul-25 22:42,28187.9543472674,0.0394913727,5907825.239296149,Earth
2023-07-24,3672909,(2014 KS76),3672909,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3672909,26.62,0.012605352,0.0281864239,False,2023-Jul-24 05:14,21078.5288149438,0.1619847985,24232580.827979195,Earth
2023-07-24,3721912,(2015 MA54),3721912,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3721912,25.3,0.0231502122,0.0517654482,False,2023-Jul-24 10:30,33136.3216749529,0.0426092486,6374252.832860482,Earth
2023-07-24,3893720,(2019 WP4),3893720,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3893720,24.5,0.0334622374,0.0748238376,False,2023-Jul-24 05:10,56948.0481758621,0.445111544,66587738.89481128,Earth
2023-07-24,54340388,(2023 BL7),54340388,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54340388,24.5,0.0334622374,0.0748238376,False,2023-Jul-24 06:24,31635.5048231668,0.2550151681,38149725.965451947,Earth
2023-07-24,54375416,(2023 OO),54375416,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375416,22.49,0.0844413128,0.1888165155,False,2023-Jul-24 07:52,66685.0324146296,0.1095970744,16395488.888471528,Earth
2023-07-30,2452389,452389 (2002 NW16),2452389,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2452389,18.18,0.6145468212,1.3741684676,False,2023-Jul-30 22:12,28020.8676015645,0.1722949603,25774959.072614561,Earth
2023-07-30,2500136,500136 (2012 CO46),2500136,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2500136,22.85,0.0715409951,0.1599705282,False,2023-Jul-30 12:16,18375.5868963462,0.3905518268,58425721.413888916,Earth
2023-07-30,3591689,(2011 YX15),3591689,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3591689,25.5,0.0211132445,0.0472106499,False,2023-Jul-30 22:24,30194.5522492293,0.1689317256,25271826.325184472,Earth
2023-07-30,3763940,(2016 WR),3763940,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3763940,26.59,0.0127807099,0.0285785361,False,2023-Jul-30 16:16,41561.0446281779,0.3495439166,52291025.394817642,Earth
2023-07-30,54017665,(2020 MR3),54017665,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54017665,22.7,0.0766575574,0.1714115092,False,2023-Jul-30 15:53,58751.5650857366,0.0773757265,11575243.874102555,Earth
2023-07-30,54106628,(2021 BD3),54106628,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54106628,25.72,0.0190789723,0.0426618789,False,2023-Jul-30 14:38,30606.7721475091,0.0358004357,5355668.925791959,Earth
2023-07-30,54279924,(2022 KW),54279924,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54279924,23.09,0.0640552863,0.1432319745,False,2023-Jul-30 13:13,39640.1712758435,0.1085156963,16233717.028046881,Earth
2023-07-30,54292324,(2022 OW3),54292324,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54292324,26.44,0.0136947774,0.0306224531,False,2023-Jul-30 09:05,36830.8495631246,0.0915422307,13694522.727768609,Earth
2023-07-30,54342500,(2023 DW),54342500,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54342500,24.33,0.0361871997,0.0809170384,False,2023-Jul-30 10:19,50226.8046224083,0.4347857686,65043024.888872882,Earth
2023-07-30,54373916,(2023 MF2),54373916,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54373916,22.98,0.067383719,0.1506745763,False,2023-Jul-30 05:01,35838.3665944828,0.0875034035,13090322.781350545,Earth
2023-07-30,54375898,(2023 OQ2),54375898,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375898,27.23,0.0095182033,0.0212833496,False,2023-Jul-30 18:07,13541.4318152985,0.0104860099,1568684.745838913,Earth
2023-07-30,54376556,(2023 PA),54376556,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376556,25.71,0.0191670368,0.0428587972,False,2023-Jul-30 12:59,29728.4581588271,0.0299088708,4474303.365785196,Earth
2023-07-31,2468462,468462 (2004 BS102),2468462,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2468462,19.26,0.3737274319,0.8356799428,False,2023-Jul-31 08:03,79991.1777023284,0.4523774797,67674707.399088239,Earth
2023-07-31,2496901,496901 (2001 HB),2496901,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2496901,20.69,0.193443872,0.4325536477,True,2023-Jul-31 08:05,104445.4526661514,0.2557225056,38255542.148823072,Earth
2023-07-31,3632241,(2013 EN89),3632241,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3632241,26.7,0.0121494041,0.0271668934,False,2023-Jul-31 14:07,22409.7749187981,0.4908680436,73432813.773627132,Earth
2023-07-31,3653969,(2013 WR45),3653969,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3653969,25.7,0.0192555078,0.0430566244,False,2023-Jul-31 22:59,76759.1335576202,0.4962601373,74239459.505987551,Earth
2023-07-31,3699506,(2014 WE365),3699506,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3699506,21.18,0.1543671822,0.3451755128,True,2023-Jul-31 08:56,75868.5200205942,0.1827416456,27337760.942054872,Earth
2023-07-31,3739414,(2016 AW65),3739414,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3739414,24.39,0.035200998,0.0787118244,False,2023-Jul-31 19:22,20583.3965430515,0.0427415057,6394038.213312859,Earth
2023-07-31,3752787,(2016 JE6),3752787,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3752787,24.28,0.0370301078,0.0828018383,False,2023-Jul-31 01:11,56261.7826587608,0.4548133249,68039104.652657963,Earth
2023-07-31,3760680,(2016 TZ19),3760680,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3760680,23.15,0.0623096019,0.1393285055,False,2023-Jul-31 01:49,101262.2437334686,0.346273833,51801827.85353571,Earth
2023-07-31,3825584,(2018 NR1),3825584,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825584,24.6,0.0319561887,0.0714562102,False,2023-Jul-31 10:31,56689.9679327033,0.3267226221,48877008.346974927,Earth
2023-07-31,3843329,(2019 OE),3843329,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843329,25.34,0.0227276732,0.0508206223,False,2023-Jul-31 21:16,26864.8563818949,0.066232071,9908176.74728877,Earth
2023-07-31,54075298,(2020 QM13),54075298,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54075298,21.09,0.1608996045,0.3597824532,False,2023-Jul-31 05:33,21385.0304466635,0.1838526459,27503964.220504233,Earth
2023-07-31,54102026,(2020 YW3),54102026,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54102026,25.73,0.0189913123,0.0424658654,False,2023-Jul-31 21:53,60324.2439710645,0.4383448199,65575451.382573613,Earth
2023-07-31,54359839,(2023 KP2),54359839,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54359839,20.79,0.1847374636,0.4130855266,True,2023-Jul-31 00:52,57426.5975246359,0.3064424702,45843140.819458474,Earth
2023-07-31,54376265,(2023 OV4),54376265,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376265,25.45,0.0216050351,0.0483103272,False,2023-Jul-31 07:38,13820.3091569313,0.0791247945,11836900.721387715,Earth
2023-07-31,54377188,(2023 QM),54377188,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54377188,26.83,0.0114433973,0.0255882143,False,2023-Jul-31 03:03,8943.2764709304,0.0431383382,6453403.510059634,Earth
2023-07-31,54377842,(2023 QP2),54377842,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54377842,24.55,0.0327005439,0.0731206391,False,2023-Jul-31 23:12,24628.5338563556,0.0415253313,6212101.113524331,Earth
2023-07-31,54380203,(2023 QF11),54380203,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54380203,22.65,0.0784431412,0.1754041962,False,2023-Jul-31 17:31,11950.0041243768,0.3244885081,48542789.651237747,Earth
2023-07-31,54419021,(2024 AW),54419021,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54419021,25.477,0.0213380622,0.0477133576,False,2023-Jul-31 06:21,38463.6165595808,0.3319949928,49665743.773545336,Earth
2023-08-07,2469737,469737 (2005 NW44),2469737,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2469737,20.39,0.2221032822,0.4966380371,False,2023-Aug-07 00:05,97192.1236605653,0.4748483964,71036308.674355668,Earth
2023-08-07,3063823,(2000 WP19),3063823,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3063823,22.7,0.0766575574,0.1714115092,False,2023-Aug-07 11:35,43887.5615233634,0.3923661681,58697143.007821947,Earth
2023-08-07,3288853,(2005 QA5),3288853,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3288853,21.29,0.1467421834,0.3281254972,False,2023-Aug-07 15:14,10223.4735438948,0.1972628087,29510096.011737469,Earth
2023-08-07,3471514,(2009 TD8),3471514,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3471514,26.9,0.0110803882,0.0247765013,False,2023-Aug-07 10:29,65405.7411181934,0.3995948917,59778544.661200679,Earth
2023-08-07,3574821,(2011 PO1),3574821,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3574821,20.9,0.1756123185,0.3926810818,True,2023-Aug-07 02:13,71738.7638197723,0.2903298528,43432727.576293536,Earth
2023-08-07,3760491,(2016 TA11),3760491,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3760491,27.1,0.0101054342,0.0225964377,False,2023-Aug-07 14:27,27066.7866502303,0.4669647162,69856926.908674494,Earth
2023-08-07,54225504,(2021 PL132),54225504,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54225504,28.21,0.0060611492,0.0135531417,False,2023-Aug-07 07:33,47862.3362447117,0.3852478201,57632253.309103187,Earth
2023-08-07,2612197,612197 (2000 WP19),2612197,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2612197,22.93,0.0689532874,0.154184238,False,2023-Aug-07 11:35,43887.566389549,0.3923662093,58697149.171254191,Earth
2023-08-07,54294032,(2022 PK1),54294032,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54294032,25.19,0.0243531406,0.0544552779,False,2023-Aug-07 10:31,34356.5427683096,0.2015598768,30152928.246742416,Earth
2023-08-07,54356839,(2023 HX4),54356839,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54356839,20.0,0.2658,0.5943468684,True,2023-Aug-07 15:22,54419.0025224804,0.1512976027,22633799.100026249,Earth
